pt,comparator,a_dato_cases,b_dato_without_pt,c_comparator_cases,d_comparator_without_pt,n_dato,n_comparator,ror,ror_ci_lower,ror_ci_upper,prr,chi2_yates,ic,ic025,expected_count,ebgm,eb05,ror_signal,prr_signal,bcpnn_signal,mgps_signal,consensus_signal,four_algorithm_signal
Performance status decreased,expanded_chemo,1,181,2,2127,182,2129,5.875690607734807,0.53021718876399,65.1124498590901,5.848901098901099,0.319995047410813,1.0266726092237786,-2.9970705982890395,0.2362613587191692,4.046936114904973,1.107372261914067,False,False,False,False,False,False
Intestinal perforation,expanded_chemo,1,181,2,2127,182,2129,5.875690607734807,0.53021718876399,65.1124498590901,5.848901098901099,0.319995047410813,1.0266726092237786,-2.9970705982890395,0.2362613587191692,4.046936114904973,1.107372261914067,False,False,False,False,False,False
Malaise,expanded_chemo,7,175,19,2110,182,2129,4.442105263157894,1.8421303240545948,10.71167382204727,4.309716599190284,10.62874252588328,1.5577527006886416,-0.49277493237713577,2.0475984422327995,3.457642197897329,1.8647686120239397,True,True,False,False,False,False
Oedema peripheral,expanded_chemo,2,180,6,2123,182,2129,3.9314814814814816,0.7877818136607138,19.620339504167255,3.8992673992673996,1.3085102410024743,1.145566650982736,-2.0597481435487,0.6300302899177845,3.3542103545625475,1.183081496148837,False,False,False,False,False,False
Wheezing,expanded_chemo,1,181,3,2126,182,2129,3.9152854511970534,0.4051867166176245,37.83307679067317,3.8992673992673996,0.11811839805212714,0.8800637272413945,-3.0110960099396626,0.31501514495889227,3.469522254142526,0.9493732041335221,False,False,False,False,False,False
Therapy non-responder,expanded_chemo,1,181,3,2126,182,2129,3.9152854511970534,0.4051867166176245,37.83307679067317,3.8992673992673996,0.11811839805212714,0.8800637272413945,-3.0110960099396626,0.31501514495889227,3.469522254142526,0.9493732041335221,False,False,False,False,False,False
Bacteraemia,expanded_chemo,1,181,3,2126,182,2129,3.9152854511970534,0.4051867166176245,37.83307679067317,3.8992673992673996,0.11811839805212714,0.8800637272413945,-3.0110960099396626,0.31501514495889227,3.469522254142526,0.9493732041335221,False,False,False,False,False,False
Constipation,expanded_chemo,3,179,10,2119,182,2129,3.5513966480446926,0.9686255517679069,13.020943055573191,3.5093406593406593,2.323540627686577,1.1996820991358967,-1.5447270067848076,1.0237992211163998,3.0969526641348866,1.2680317045882965,False,False,False,False,False,False
Blister,expanded_chemo,2,180,7,2122,182,2129,3.3682539682539683,0.6945779843837995,16.33385314497627,3.3422291993720568,0.9624872755310465,1.0483715344009648,-2.084207346384068,0.7087840761575076,3.074895956363587,1.0845630190152713,False,False,False,False,False,False
Interstitial lung disease,expanded_chemo,7,175,28,2101,182,2129,3.0014285714285713,1.2925327557426731,6.969706128810284,2.9244505494505497,5.603965051811575,1.2036204165906965,-0.6729522678854352,2.756382518390307,2.63891496762807,1.423214294534451,True,True,False,False,False,False
