pt,comparator,a_dato_cases,b_dato_without_pt,c_comparator_cases,d_comparator_without_pt,n_dato,n_comparator,ror,ror_ci_lower,ror_ci_upper,prr,chi2_yates,ic,ic025,expected_count,ebgm,eb05,ror_signal,prr_signal,bcpnn_signal,mgps_signal,consensus_signal,four_algorithm_signal
Amnesia,trial_aligned_chemo,1,181,1,939,182,940,5.1878453038674035,0.32300001981986576,83.3242639175955,5.164835164835165,0.11362608658438828,0.8635099059262744,-3.0132410972796264,0.3244206773618538,3.1517932339586845,1.2055265740530312,False,False,False,False,False,False
Osteomyelitis,trial_aligned_chemo,1,181,1,939,182,940,5.1878453038674035,0.32300001981986576,83.3242639175955,5.164835164835165,0.11362608658438828,0.8635099059262744,-3.0132410972796264,0.3244206773618538,3.1517932339586845,1.2055265740530312,False,False,False,False,False,False
Metastases to pleura,trial_aligned_chemo,1,181,1,939,182,940,5.1878453038674035,0.32300001981986576,83.3242639175955,5.164835164835165,0.11362608658438828,0.8635099059262744,-3.0132410972796264,0.3244206773618538,3.1517932339586845,1.2055265740530312,False,False,False,False,False,False
Palpitations,trial_aligned_chemo,1,181,1,939,182,940,5.1878453038674035,0.32300001981986576,83.3242639175955,5.164835164835165,0.11362608658438828,0.8635099059262744,-3.0132410972796264,0.3244206773618538,3.1517932339586845,1.2055265740530312,False,False,False,False,False,False
Chest discomfort,trial_aligned_chemo,3,179,4,936,182,940,3.921787709497207,0.8702784658308694,17.67298565026471,3.8736263736263736,1.9695684977990373,1.097647534935822,-1.5806892176482557,1.1354723707664884,2.854773750482345,1.3429397478731209,False,False,False,False,False,False
Rash,trial_aligned_chemo,5,177,8,932,182,940,3.290960451977401,1.0642924119882131,10.176170171360052,3.228021978021978,3.2746136078181274,1.0760815488373394,-1.0496620040705995,2.10873440285205,2.5819720397654815,1.3622238548699044,True,False,False,False,False,False
Candida infection,trial_aligned_chemo,2,180,4,936,182,940,2.6,0.4726606673923412,14.302015095300344,2.5824175824175826,0.3421000456304162,0.7629140462038415,-2.1740201179576575,0.9732620320855615,2.544631738719579,1.0989740000135564,False,False,False,False,False,False
Dry skin,trial_aligned_chemo,2,180,4,936,182,940,2.6,0.4726606673923412,14.302015095300344,2.5824175824175826,0.3421000456304162,0.7629140462038415,-2.1740201179576575,0.9732620320855615,2.544631738719579,1.0989740000135564,False,False,False,False,False,False
Throat tightness,trial_aligned_chemo,1,181,2,938,182,940,2.591160220994475,0.23371279331198758,28.728043491831205,2.5824175824175826,0.00043956670789138577,0.604379954548397,-3.0609516531042784,0.48663101604278075,2.73916182649559,1.0476995562061537,False,False,False,False,False,False
Jaundice cholestatic,trial_aligned_chemo,1,181,2,938,182,940,2.591160220994475,0.23371279331198758,28.728043491831205,2.5824175824175826,0.00043956670789138577,0.604379954548397,-3.0609516531042784,0.48663101604278075,2.73916182649559,1.0476995562061537,False,False,False,False,False,False
Anaphylactic reaction,trial_aligned_chemo,1,181,2,938,182,940,2.591160220994475,0.23371279331198758,28.728043491831205,2.5824175824175826,0.00043956670789138577,0.604379954548397,-3.0609516531042784,0.48663101604278075,2.73916182649559,1.0476995562061537,False,False,False,False,False,False
Dysarthria,trial_aligned_chemo,1,181,2,938,182,940,2.591160220994475,0.23371279331198758,28.728043491831205,2.5824175824175826,0.00043956670789138577,0.604379954548397,-3.0609516531042784,0.48663101604278075,2.73916182649559,1.0476995562061537,False,False,False,False,False,False
Pneumonia aspiration,trial_aligned_chemo,1,181,2,938,182,940,2.591160220994475,0.23371279331198758,28.728043491831205,2.5824175824175826,0.00043956670789138577,0.604379954548397,-3.0609516531042784,0.48663101604278075,2.73916182649559,1.0476995562061537,False,False,False,False,False,False
Renal impairment,trial_aligned_chemo,1,181,2,938,182,940,2.591160220994475,0.23371279331198758,28.728043491831205,2.5824175824175826,0.00043956670789138577,0.604379954548397,-3.0609516531042784,0.48663101604278075,2.73916182649559,1.0476995562061537,False,False,False,False,False,False
