pt,comparator,a_dato_cases,b_dato_without_pt,c_comparator_cases,d_comparator_without_pt,n_dato,n_comparator,ror,ror_ci_lower,ror_ci_upper,prr,chi2_yates,ic,ic025,expected_count,ebgm,eb05,ror_signal,prr_signal,bcpnn_signal,mgps_signal,consensus_signal,four_algorithm_signal
Eye irritation,trastuzumab_deruxtecan_alone,1,181,0,1630,182,1630,26.950413223140497,1.0938018946764263,664.036857527012,26.73770491803279,3.51626150912412,1.320866899517052,-2.997354696850216,0.10044150110375276,4.797992185306428,1.4309209321083576,False,False,False,False,False,False
Ulcerative keratitis,trastuzumab_deruxtecan_alone,1,181,0,1630,182,1630,26.950413223140497,1.0938018946764263,664.036857527012,26.73770491803279,3.51626150912412,1.320866899517052,-2.997354696850216,0.10044150110375276,4.797992185306428,1.4309209321083576,False,False,False,False,False,False
Performance status decreased,trastuzumab_deruxtecan_alone,1,181,0,1630,182,1630,26.950413223140497,1.0938018946764263,664.036857527012,26.73770491803279,3.51626150912412,1.320866899517052,-2.997354696850216,0.10044150110375276,4.797992185306428,1.4309209321083576,False,False,False,False,False,False
Fungal pharyngitis,trastuzumab_deruxtecan_alone,1,181,0,1630,182,1630,26.950413223140497,1.0938018946764263,664.036857527012,26.73770491803279,3.51626150912412,1.320866899517052,-2.997354696850216,0.10044150110375276,4.797992185306428,1.4309209321083576,False,False,False,False,False,False
Malignant ascites,trastuzumab_deruxtecan_alone,1,181,0,1630,182,1630,26.950413223140497,1.0938018946764263,664.036857527012,26.73770491803279,3.51626150912412,1.320866899517052,-2.997354696850216,0.10044150110375276,4.797992185306428,1.4309209321083576,False,False,False,False,False,False
Corneal epitheliopathy,trastuzumab_deruxtecan_alone,1,181,0,1630,182,1630,26.950413223140497,1.0938018946764263,664.036857527012,26.73770491803279,3.51626150912412,1.320866899517052,-2.997354696850216,0.10044150110375276,4.797992185306428,1.4309209321083576,False,False,False,False,False,False
Infectious iridocyclitis,trastuzumab_deruxtecan_alone,1,181,0,1630,182,1630,26.950413223140497,1.0938018946764263,664.036857527012,26.73770491803279,3.51626150912412,1.320866899517052,-2.997354696850216,0.10044150110375276,4.797992185306428,1.4309209321083576,False,False,False,False,False,False
Intraocular pressure increased,trastuzumab_deruxtecan_alone,1,181,0,1630,182,1630,26.950413223140497,1.0938018946764263,664.036857527012,26.73770491803279,3.51626150912412,1.320866899517052,-2.997354696850216,0.10044150110375276,4.797992185306428,1.4309209321083576,False,False,False,False,False,False
Breast pain,trastuzumab_deruxtecan_alone,1,181,0,1630,182,1630,26.950413223140497,1.0938018946764263,664.036857527012,26.73770491803279,3.51626150912412,1.320866899517052,-2.997354696850216,0.10044150110375276,4.797992185306428,1.4309209321083576,False,False,False,False,False,False
Leukoencephalopathy,trastuzumab_deruxtecan_alone,1,181,0,1630,182,1630,26.950413223140497,1.0938018946764263,664.036857527012,26.73770491803279,3.51626150912412,1.320866899517052,-2.997354696850216,0.10044150110375276,4.797992185306428,1.4309209321083576,False,False,False,False,False,False
Procedural shock,trastuzumab_deruxtecan_alone,1,181,0,1630,182,1630,26.950413223140497,1.0938018946764263,664.036857527012,26.73770491803279,3.51626150912412,1.320866899517052,-2.997354696850216,0.10044150110375276,4.797992185306428,1.4309209321083576,False,False,False,False,False,False
Therapy non-responder,trastuzumab_deruxtecan_alone,1,181,0,1630,182,1630,26.950413223140497,1.0938018946764263,664.036857527012,26.73770491803279,3.51626150912412,1.320866899517052,-2.997354696850216,0.10044150110375276,4.797992185306428,1.4309209321083576,False,False,False,False,False,False
Urinary bladder rupture,trastuzumab_deruxtecan_alone,1,181,0,1630,182,1630,26.950413223140497,1.0938018946764263,664.036857527012,26.73770491803279,3.51626150912412,1.320866899517052,-2.997354696850216,0.10044150110375276,4.797992185306428,1.4309209321083576,False,False,False,False,False,False
Abnormal sensation in eye,trastuzumab_deruxtecan_alone,1,181,0,1630,182,1630,26.950413223140497,1.0938018946764263,664.036857527012,26.73770491803279,3.51626150912412,1.320866899517052,-2.997354696850216,0.10044150110375276,4.797992185306428,1.4309209321083576,False,False,False,False,False,False
Laryngopharyngitis,trastuzumab_deruxtecan_alone,1,181,0,1630,182,1630,26.950413223140497,1.0938018946764263,664.036857527012,26.73770491803279,3.51626150912412,1.320866899517052,-2.997354696850216,0.10044150110375276,4.797992185306428,1.4309209321083576,False,False,False,False,False,False
Oral candidiasis,trastuzumab_deruxtecan_alone,1,181,0,1630,182,1630,26.950413223140497,1.0938018946764263,664.036857527012,26.73770491803279,3.51626150912412,1.320866899517052,-2.997354696850216,0.10044150110375276,4.797992185306428,1.4309209321083576,False,False,False,False,False,False
Compression fracture,trastuzumab_deruxtecan_alone,1,181,0,1630,182,1630,26.950413223140497,1.0938018946764263,664.036857527012,26.73770491803279,3.51626150912412,1.320866899517052,-2.997354696850216,0.10044150110375276,4.797992185306428,1.4309209321083576,False,False,False,False,False,False
Corneal erosion,trastuzumab_deruxtecan_alone,1,181,0,1630,182,1630,26.950413223140497,1.0938018946764263,664.036857527012,26.73770491803279,3.51626150912412,1.320866899517052,-2.997354696850216,0.10044150110375276,4.797992185306428,1.4309209321083576,False,False,False,False,False,False
Paraesthesia oral,trastuzumab_deruxtecan_alone,1,181,0,1630,182,1630,26.950413223140497,1.0938018946764263,664.036857527012,26.73770491803279,3.51626150912412,1.320866899517052,-2.997354696850216,0.10044150110375276,4.797992185306428,1.4309209321083576,False,False,False,False,False,False
Incorrect drug administration rate,trastuzumab_deruxtecan_alone,1,181,0,1630,182,1630,26.950413223140497,1.0938018946764263,664.036857527012,26.73770491803279,3.51626150912412,1.320866899517052,-2.997354696850216,0.10044150110375276,4.797992185306428,1.4309209321083576,False,False,False,False,False,False
Respiratory syncytial virus test positive,trastuzumab_deruxtecan_alone,1,181,0,1630,182,1630,26.950413223140497,1.0938018946764263,664.036857527012,26.73770491803279,3.51626150912412,1.320866899517052,-2.997354696850216,0.10044150110375276,4.797992185306428,1.4309209321083576,False,False,False,False,False,False
Feeling hot,trastuzumab_deruxtecan_alone,1,181,0,1630,182,1630,26.950413223140497,1.0938018946764263,664.036857527012,26.73770491803279,3.51626150912412,1.320866899517052,-2.997354696850216,0.10044150110375276,4.797992185306428,1.4309209321083576,False,False,False,False,False,False
Duodenal perforation,trastuzumab_deruxtecan_alone,1,181,0,1630,182,1630,26.950413223140497,1.0938018946764263,664.036857527012,26.73770491803279,3.51626150912412,1.320866899517052,-2.997354696850216,0.10044150110375276,4.797992185306428,1.4309209321083576,False,False,False,False,False,False
Dry eye,trastuzumab_deruxtecan_alone,8,174,3,1627,182,1630,24.93486590038314,6.55457663426984,94.85700940917461,23.882783882783883,41.40089941227551,2.40501852737698,-0.02868750459882552,1.1048565121412803,6.282120492240474,3.548518243622678,True,True,False,True,False,False
Infusion related reaction,trastuzumab_deruxtecan_alone,8,174,4,1626,182,1630,18.689655172413794,5.571038526437615,62.699837526899074,17.912087912087912,36.78850879795053,2.317438958504838,-0.05521198043354314,1.205298013245033,5.877735174414177,3.3200971747284713,True,True,False,True,False,False
Lacrimation increased,trastuzumab_deruxtecan_alone,2,180,1,1629,182,1630,18.1,1.6331007110419014,200.60612170757577,17.912087912087912,5.3095659704578315,1.6414695969378468,-1.9884792259144841,0.30132450331125826,4.844414316467993,1.7920954411294525,False,False,False,False,False,False
Candida infection,trastuzumab_deruxtecan_alone,2,180,1,1629,182,1630,18.1,1.6331007110419014,200.60612170757577,17.912087912087912,5.3095659704578315,1.6414695969378468,-1.9884792259144841,0.30132450331125826,4.844414316467993,1.7920954411294525,False,False,False,False,False,False
Catheter site infection,trastuzumab_deruxtecan_alone,2,180,1,1629,182,1630,18.1,1.6331007110419014,200.60612170757577,17.912087912087912,5.3095659704578315,1.6414695969378468,-1.9884792259144841,0.30132450331125826,4.844414316467993,1.7920954411294525,False,False,False,False,False,False
Ocular hyperaemia,trastuzumab_deruxtecan_alone,2,180,1,1629,182,1630,18.1,1.6331007110419014,200.60612170757577,17.912087912087912,5.3095659704578315,1.6414695969378468,-1.9884792259144841,0.30132450331125826,4.844414316467993,1.7920954411294525,False,False,False,False,False,False
Malignant pleural effusion,trastuzumab_deruxtecan_alone,2,180,1,1629,182,1630,18.1,1.6331007110419014,200.60612170757577,17.912087912087912,5.3095659704578315,1.6414695969378468,-1.9884792259144841,0.30132450331125826,4.844414316467993,1.7920954411294525,False,False,False,False,False,False
Keratitis,trastuzumab_deruxtecan_alone,3,179,2,1628,182,1630,13.64245810055866,2.2644124830027645,82.19203189460217,13.434065934065934,8.859071057515417,1.8041736748129242,-1.3993690211993481,0.5022075055187638,4.872162891756314,2.057724176539856,True,True,False,True,False,False
Blister,trastuzumab_deruxtecan_alone,2,180,2,1628,182,1630,9.044444444444444,1.2663181345407748,64.59828148817215,8.956043956043956,3.3446211851832404,1.471103066787914,-2.0023856695251743,0.40176600441501104,4.201491564788778,1.5542588613047184,False,False,False,False,False,False
Jaundice cholestatic,trastuzumab_deruxtecan_alone,1,181,1,1629,182,1630,9.0,0.5605231850891189,144.50784937133628,8.956043956043956,0.49566608424622843,1.097716959107863,-2.993577098783119,0.20088300220750552,3.9311441628799466,1.1723980057798378,False,False,False,False,False,False
Skin irritation,trastuzumab_deruxtecan_alone,1,181,1,1629,182,1630,9.0,0.5605231850891189,144.50784937133628,8.956043956043956,0.49566608424622843,1.097716959107863,-2.993577098783119,0.20088300220750552,3.9311441628799466,1.1723980057798378,False,False,False,False,False,False
Cardiac failure congestive,trastuzumab_deruxtecan_alone,1,181,1,1629,182,1630,9.0,0.5605231850891189,144.50784937133628,8.956043956043956,0.49566608424622843,1.097716959107863,-2.993577098783119,0.20088300220750552,3.9311441628799466,1.1723980057798378,False,False,False,False,False,False
Swelling,trastuzumab_deruxtecan_alone,1,181,1,1629,182,1630,9.0,0.5605231850891189,144.50784937133628,8.956043956043956,0.49566608424622843,1.097716959107863,-2.993577098783119,0.20088300220750552,3.9311441628799466,1.1723980057798378,False,False,False,False,False,False
Psychiatric symptom,trastuzumab_deruxtecan_alone,1,181,1,1629,182,1630,9.0,0.5605231850891189,144.50784937133628,8.956043956043956,0.49566608424622843,1.097716959107863,-2.993577098783119,0.20088300220750552,3.9311441628799466,1.1723980057798378,False,False,False,False,False,False
Faeces soft,trastuzumab_deruxtecan_alone,1,181,1,1629,182,1630,9.0,0.5605231850891189,144.50784937133628,8.956043956043956,0.49566608424622843,1.097716959107863,-2.993577098783119,0.20088300220750552,3.9311441628799466,1.1723980057798378,False,False,False,False,False,False
Breast haemorrhage,trastuzumab_deruxtecan_alone,1,181,1,1629,182,1630,9.0,0.5605231850891189,144.50784937133628,8.956043956043956,0.49566608424622843,1.097716959107863,-2.993577098783119,0.20088300220750552,3.9311441628799466,1.1723980057798378,False,False,False,False,False,False
Pelvic fracture,trastuzumab_deruxtecan_alone,1,181,1,1629,182,1630,9.0,0.5605231850891189,144.50784937133628,8.956043956043956,0.49566608424622843,1.097716959107863,-2.993577098783119,0.20088300220750552,3.9311441628799466,1.1723980057798378,False,False,False,False,False,False
Glossodynia,trastuzumab_deruxtecan_alone,1,181,1,1629,182,1630,9.0,0.5605231850891189,144.50784937133628,8.956043956043956,0.49566608424622843,1.097716959107863,-2.993577098783119,0.20088300220750552,3.9311441628799466,1.1723980057798378,False,False,False,False,False,False
Melaena,trastuzumab_deruxtecan_alone,1,181,1,1629,182,1630,9.0,0.5605231850891189,144.50784937133628,8.956043956043956,0.49566608424622843,1.097716959107863,-2.993577098783119,0.20088300220750552,3.9311441628799466,1.1723980057798378,False,False,False,False,False,False
Anuria,trastuzumab_deruxtecan_alone,1,181,1,1629,182,1630,9.0,0.5605231850891189,144.50784937133628,8.956043956043956,0.49566608424622843,1.097716959107863,-2.993577098783119,0.20088300220750552,3.9311441628799466,1.1723980057798378,False,False,False,False,False,False
Disseminated intravascular coagulation,trastuzumab_deruxtecan_alone,1,181,1,1629,182,1630,9.0,0.5605231850891189,144.50784937133628,8.956043956043956,0.49566608424622843,1.097716959107863,-2.993577098783119,0.20088300220750552,3.9311441628799466,1.1723980057798378,False,False,False,False,False,False
Conjunctivitis,trastuzumab_deruxtecan_alone,1,181,1,1629,182,1630,9.0,0.5605231850891189,144.50784937133628,8.956043956043956,0.49566608424622843,1.097716959107863,-2.993577098783119,0.20088300220750552,3.9311441628799466,1.1723980057798378,False,False,False,False,False,False
Infusion related hypersensitivity reaction,trastuzumab_deruxtecan_alone,1,181,1,1629,182,1630,9.0,0.5605231850891189,144.50784937133628,8.956043956043956,0.49566608424622843,1.097716959107863,-2.993577098783119,0.20088300220750552,3.9311441628799466,1.1723980057798378,False,False,False,False,False,False
Bacteraemia,trastuzumab_deruxtecan_alone,1,181,1,1629,182,1630,9.0,0.5605231850891189,144.50784937133628,8.956043956043956,0.49566608424622843,1.097716959107863,-2.993577098783119,0.20088300220750552,3.9311441628799466,1.1723980057798378,False,False,False,False,False,False
Osteomyelitis,trastuzumab_deruxtecan_alone,1,181,1,1629,182,1630,9.0,0.5605231850891189,144.50784937133628,8.956043956043956,0.49566608424622843,1.097716959107863,-2.993577098783119,0.20088300220750552,3.9311441628799466,1.1723980057798378,False,False,False,False,False,False
Intestinal perforation,trastuzumab_deruxtecan_alone,1,181,1,1629,182,1630,9.0,0.5605231850891189,144.50784937133628,8.956043956043956,0.49566608424622843,1.097716959107863,-2.993577098783119,0.20088300220750552,3.9311441628799466,1.1723980057798378,False,False,False,False,False,False
Hypocalcaemia,trastuzumab_deruxtecan_alone,1,181,1,1629,182,1630,9.0,0.5605231850891189,144.50784937133628,8.956043956043956,0.49566608424622843,1.097716959107863,-2.993577098783119,0.20088300220750552,3.9311441628799466,1.1723980057798378,False,False,False,False,False,False
Discouragement,trastuzumab_deruxtecan_alone,1,181,1,1629,182,1630,9.0,0.5605231850891189,144.50784937133628,8.956043956043956,0.49566608424622843,1.097716959107863,-2.993577098783119,0.20088300220750552,3.9311441628799466,1.1723980057798378,False,False,False,False,False,False
Oral discomfort,trastuzumab_deruxtecan_alone,1,181,1,1629,182,1630,9.0,0.5605231850891189,144.50784937133628,8.956043956043956,0.49566608424622843,1.097716959107863,-2.993577098783119,0.20088300220750552,3.9311441628799466,1.1723980057798378,False,False,False,False,False,False
Inappropriate antidiuretic hormone secretion,trastuzumab_deruxtecan_alone,1,181,1,1629,182,1630,9.0,0.5605231850891189,144.50784937133628,8.956043956043956,0.49566608424622843,1.097716959107863,-2.993577098783119,0.20088300220750552,3.9311441628799466,1.1723980057798378,False,False,False,False,False,False
Hypoacusis,trastuzumab_deruxtecan_alone,1,181,1,1629,182,1630,9.0,0.5605231850891189,144.50784937133628,8.956043956043956,0.49566608424622843,1.097716959107863,-2.993577098783119,0.20088300220750552,3.9311441628799466,1.1723980057798378,False,False,False,False,False,False
Pruritus,trastuzumab_deruxtecan_alone,4,178,6,1624,182,1630,6.082397003745318,1.7002840300611588,21.75845485641555,5.970695970695971,6.931153712591379,1.580722394683338,-1.0823064795323976,1.0044150110375276,3.806507174528856,1.7618405506699202,True,True,False,False,False,False
Cerebral haemorrhage,trastuzumab_deruxtecan_alone,2,180,3,1627,182,1630,6.025925925925926,1.0002324544529748,36.303344390684735,5.970695970695971,2.209875954134037,1.3187468476426822,-2.024378941584262,0.5022075055187638,3.7092246447063424,1.3721544322306662,False,False,False,False,False,False
Dry skin,trastuzumab_deruxtecan_alone,2,180,3,1627,182,1630,6.025925925925926,1.0002324544529748,36.303344390684735,5.970695970695971,2.209875954134037,1.3187468476426822,-2.024378941584262,0.5022075055187638,3.7092246447063424,1.3721544322306662,False,False,False,False,False,False
Lung opacity,trastuzumab_deruxtecan_alone,2,180,4,1626,182,1630,4.516666666666667,0.8215159901160349,24.832478032346447,4.478021978021978,1.4902917150924815,1.1809544671411791,-2.051652740307903,0.6026490066225165,3.320212598682087,1.2282471054244835,False,False,False,False,False,False
Hypersensitivity,trastuzumab_deruxtecan_alone,1,181,2,1628,182,1630,4.497237569060774,0.4057800924574942,49.84262690188593,4.478021978021978,0.1458627445258707,0.9045040027716407,-3.0081342815375534,0.30132450331125826,3.329590647069539,0.9929947295109512,False,False,False,False,False,False
Cerebrovascular accident,trastuzumab_deruxtecan_alone,1,181,2,1628,182,1630,4.497237569060774,0.4057800924574942,49.84262690188593,4.478021978021978,0.1458627445258707,0.9045040027716407,-3.0081342815375534,0.30132450331125826,3.329590647069539,0.9929947295109512,False,False,False,False,False,False
Dysarthria,trastuzumab_deruxtecan_alone,1,181,2,1628,182,1630,4.497237569060774,0.4057800924574942,49.84262690188593,4.478021978021978,0.1458627445258707,0.9045040027716407,-3.0081342815375534,0.30132450331125826,3.329590647069539,0.9929947295109512,False,False,False,False,False,False
Oral pain,trastuzumab_deruxtecan_alone,1,181,2,1628,182,1630,4.497237569060774,0.4057800924574942,49.84262690188593,4.478021978021978,0.1458627445258707,0.9045040027716407,-3.0081342815375534,0.30132450331125826,3.329590647069539,0.9929947295109512,False,False,False,False,False,False
