pt,comparator,a_dato_cases,b_dato_without_pt,c_comparator_cases,d_comparator_without_pt,n_dato,n_comparator,ror,ror_ci_lower,ror_ci_upper,prr,chi2_yates,ic,ic025,expected_count,ebgm,eb05,ror_signal,prr_signal,bcpnn_signal,mgps_signal,consensus_signal,four_algorithm_signal
Infectious iridocyclitis,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Intraocular pressure increased,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Faeces soft,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Fall,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Breast haemorrhage,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Pelvic fracture,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Glossodynia,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Leukoencephalopathy,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Melaena,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Procedural shock,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
